Country,Province,District,Rural/Urban,Date,Malaria_cases
Zambia,Southern,Kalomo,Urban,7/1/16,8
Zambia,Southern,Kalomo,Urban,8/1/16,0
Zambia,Southern,Kalomo,Urban,8/1/16,3
Zambia,Southern,Kalomo,Urban,9/1/16,0
Zambia,Southern,Kalomo,Urban,9/1/16,2
Zambia,Southern,Kalomo,Urban,10/1/16,0
Zambia,Southern,Kalomo,Urban,10/1/16,1
Zambia,Southern,Kalomo,Urban,11/1/16,0
Zambia,Southern,Kalomo,Urban,11/1/16,1
Zambia,Southern,Kalomo,Urban,12/1/16,0
Zambia,Southern,Kalomo,Urban,12/1/16,5
Zambia,Southern,Kalomo,Urban,1/1/17,0
Zambia,Southern,Kalomo,Urban,1/1/17,9
Zambia,Southern,Kalomo,Urban,2/1/17,0
Zambia,Southern,Kalomo,Urban,2/1/17,16
Zambia,Southern,Kalomo,Urban,3/1/17,0
Zambia,Southern,Kalomo,Urban,3/1/17,43
Zambia,Southern,Kalomo,Urban,4/1/17,0
Zambia,Southern,Kalomo,Urban,4/1/17,211
Zambia,Southern,Kalomo,Urban,5/1/17,0
Zambia,Southern,Kalomo,Urban,5/1/17,46
Zambia,Southern,Kalomo,Urban,6/1/17,0
Zambia,Southern,Kalomo,Urban,6/1/17,26
Zambia,Southern,Kalomo,Urban,7/1/17,0
Zambia,Southern,Kalomo,Urban,7/1/17,7
Zambia,Southern,Kalomo,Urban,8/1/17,0
Zambia,Southern,Kalomo,Urban,8/1/17,6
Zambia,Southern,Kalomo,Urban,9/1/17,0
Zambia,Southern,Kalomo,Urban,9/1/17,2
Zambia,Southern,Kalomo,Urban,10/1/17,0
Zambia,Southern,Kalomo,Urban,10/1/17,7
Zambia,Southern,Kalomo,Urban,11/1/17,0
Zambia,Southern,Kalomo,Urban,11/1/17,5
Zambia,Southern,Kalomo,Urban,12/1/17,0
Zambia,Southern,Kalomo,Urban,12/1/17,13
Zambia,Southern,Kalomo,Urban,1/1/18,0
Zambia,Southern,Kalomo,Urban,1/1/18,6
Zambia,Southern,Kalomo,Urban,2/1/18,0
Zambia,Southern,Kalomo,Urban,2/1/18,8
Zambia,Southern,Kalomo,Urban,1/1/14,42
Zambia,Southern,Kalomo,Urban,1/1/14,0
Zambia,Southern,Kalomo,Urban,2/1/14,45
Zambia,Southern,Kalomo,Urban,2/1/14,0
Zambia,Southern,Kalomo,Urban,3/1/14,110
Zambia,Southern,Kalomo,Urban,3/1/14,0
Zambia,Southern,Kalomo,Urban,4/1/14,189
Zambia,Southern,Kalomo,Urban,4/1/14,0
Zambia,Southern,Kalomo,Urban,5/1/14,85
Zambia,Southern,Kalomo,Urban,5/1/14,0
Zambia,Southern,Kalomo,Urban,6/1/14,75
Zambia,Southern,Kalomo,Urban,6/1/14,0
Zambia,Southern,Kalomo,Urban,7/1/14,33
Zambia,Southern,Kalomo,Urban,7/1/14,0
Zambia,Southern,Kalomo,Urban,8/1/14,32
Zambia,Southern,Kalomo,Urban,8/1/14,0
Zambia,Southern,Kalomo,Urban,9/1/14,29
Zambia,Southern,Kalomo,Urban,9/1/14,0
Zambia,Southern,Kalomo,Urban,10/1/14,24
Zambia,Southern,Kalomo,Urban,10/1/14,0
Zambia,Southern,Kalomo,Urban,11/1/14,35
Zambia,Southern,Kalomo,Urban,11/1/14,0
Zambia,Southern,Kalomo,Urban,12/1/14,14
Zambia,Southern,Kalomo,Urban,12/1/14,0
Zambia,Southern,Kalomo,Urban,1/1/15,23
Zambia,Southern,Kalomo,Urban,1/1/15,0
Zambia,Southern,Kalomo,Urban,2/1/15,14
Zambia,Southern,Kalomo,Urban,2/1/15,0
Zambia,Southern,Kalomo,Urban,3/1/15,37
Zambia,Southern,Kalomo,Urban,3/1/15,0
Zambia,Southern,Kalomo,Urban,4/1/15,30
Zambia,Southern,Kalomo,Urban,4/1/15,0
Zambia,Southern,Kalomo,Urban,5/1/15,37
Zambia,Southern,Kalomo,Urban,5/1/15,0
Zambia,Southern,Kalomo,Urban,6/1/15,18
Zambia,Southern,Kalomo,Urban,6/1/15,0
Zambia,Southern,Kalomo,Urban,7/1/15,7
Zambia,Southern,Kalomo,Urban,7/1/15,0
Zambia,Southern,Kalomo,Urban,8/1/15,7
Zambia,Southern,Kalomo,Urban,8/1/15,0
Zambia,Southern,Kalomo,Urban,9/1/15,6
Zambia,Southern,Kalomo,Urban,9/1/15,0
Zambia,Southern,Kalomo,Urban,10/1/15,2
Zambia,Southern,Kalomo,Urban,10/1/15,0
Zambia,Southern,Kalomo,Urban,11/1/15,8
Zambia,Southern,Kalomo,Urban,11/1/15,0
Zambia,Southern,Kalomo,Urban,12/1/15,18
Zambia,Southern,Kalomo,Urban,12/1/15,0
Zambia,Southern,Kalomo,Urban,1/1/16,29
Zambia,Southern,Kalomo,Urban,1/1/16,0
Zambia,Southern,Kalomo,Urban,2/1/16,55
Zambia,Southern,Kalomo,Urban,2/1/16,0
Zambia,Southern,Kalomo,Urban,3/1/16,57
Zambia,Southern,Kalomo,Urban,3/1/16,0
Zambia,Southern,Kalomo,Urban,4/1/16,140
Zambia,Southern,Kalomo,Urban,4/1/16,0
Zambia,Southern,Kalomo,Urban,5/1/16,175
Zambia,Southern,Kalomo,Urban,5/1/16,0
Zambia,Southern,Kalomo,Urban,6/1/16,35
Zambia,Southern,Kalomo,Urban,6/1/16,0
Zambia,Southern,Kalomo,Urban,7/1/16,7
Zambia,Southern,Kalomo,Urban,7/1/16,0
Zambia,Southern,Kalomo,Urban,8/1/16,3
Zambia,Southern,Kalomo,Urban,8/1/16,0
Zambia,Southern,Kalomo,Urban,9/1/16,1
Zambia,Southern,Kalomo,Urban,9/1/16,0
Zambia,Southern,Kalomo,Urban,10/1/16,2
Zambia,Southern,Kalomo,Urban,10/1/16,0
Zambia,Southern,Kalomo,Urban,11/1/16,0
Zambia,Southern,Kalomo,Urban,11/1/16,0
Zambia,Southern,Kalomo,Urban,12/1/16,9
Zambia,Southern,Kalomo,Urban,12/1/16,0
Zambia,Southern,Kalomo,Urban,1/1/17,23
Zambia,Southern,Kalomo,Urban,1/1/17,0
Zambia,Southern,Kalomo,Urban,2/1/17,26
Zambia,Southern,Kalomo,Urban,2/1/17,0
Zambia,Southern,Kalomo,Urban,3/1/17,33
Zambia,Southern,Kalomo,Urban,3/1/17,0
Zambia,Southern,Kalomo,Urban,4/1/17,52
Zambia,Southern,Kalomo,Urban,4/1/17,0
Zambia,Southern,Kalomo,Urban,5/1/17,95
Zambia,Southern,Kalomo,Urban,5/1/17,0
Zambia,Southern,Kalomo,Urban,6/1/17,35
Zambia,Southern,Kalomo,Urban,6/1/17,0
Zambia,Southern,Kalomo,Urban,7/1/17,19
Zambia,Southern,Kalomo,Urban,7/1/17,0
Zambia,Southern,Kalomo,Urban,8/1/17,4
Zambia,Southern,Kalomo,Urban,8/1/17,0
Zambia,Southern,Kalomo,Urban,9/1/17,5
Zambia,Southern,Kalomo,Urban,9/1/17,0
Zambia,Southern,Kalomo,Urban,10/1/17,8
Zambia,Southern,Kalomo,Urban,10/1/17,0
Zambia,Southern,Kalomo,Urban,11/1/17,2
Zambia,Southern,Kalomo,Urban,11/1/17,0
Zambia,Southern,Kalomo,Urban,12/1/17,9
Zambia,Southern,Kalomo,Urban,12/1/17,0
Zambia,Southern,Kalomo,Urban,1/1/18,22
Zambia,Southern,Kalomo,Urban,1/1/18,0
Zambia,Southern,Kalomo,Urban,2/1/18,9
Zambia,Southern,Kalomo,Urban,2/1/18,0
Zambia,Southern,Kazungula,Rural,1/1/14,0
Zambia,Southern,Kazungula,Rural,1/1/14,280
Zambia,Southern,Kazungula,Rural,2/1/14,0
Zambia,Southern,Kazungula,Rural,2/1/14,549
Zambia,Southern,Kazungula,Rural,3/1/14,0
Zambia,Southern,Kazungula,Rural,3/1/14,1133
Zambia,Southern,Kazungula,Rural,4/1/14,0
Zambia,Southern,Kazungula,Rural,4/1/14,1264
Zambia,Southern,Kazungula,Rural,5/1/14,0
Zambia,Southern,Kazungula,Rural,5/1/14,998
Zambia,Southern,Kazungula,Rural,6/1/14,0
Zambia,Southern,Kazungula,Rural,6/1/14,312
Zambia,Southern,Kazungula,Rural,7/1/14,0
Zambia,Southern,Kazungula,Rural,7/1/14,101
Zambia,Southern,Kazungula,Rural,8/1/14,0
Zambia,Southern,Kazungula,Rural,8/1/14,79
Zambia,Southern,Kazungula,Rural,9/1/14,0
Zambia,Southern,Kazungula,Rural,9/1/14,28
Zambia,Southern,Kazungula,Rural,10/1/14,0
Zambia,Southern,Kazungula,Rural,10/1/14,43
Zambia,Southern,Kazungula,Rural,11/1/14,0
Zambia,Southern,Kazungula,Rural,11/1/14,25
Zambia,Southern,Kazungula,Rural,12/1/14,0
Zambia,Southern,Kazungula,Rural,12/1/14,93
Zambia,Southern,Kazungula,Rural,1/1/15,0
Zambia,Southern,Kazungula,Rural,1/1/15,246
Zambia,Southern,Kazungula,Rural,2/1/15,0
Zambia,Southern,Kazungula,Rural,2/1/15,322
Zambia,Southern,Kazungula,Rural,3/1/15,0
Zambia,Southern,Kazungula,Rural,3/1/15,481
Zambia,Southern,Kazungula,Rural,4/1/15,0
Zambia,Southern,Kazungula,Rural,4/1/15,499
Zambia,Southern,Kazungula,Rural,5/1/15,0
Zambia,Southern,Kazungula,Rural,5/1/15,376
Zambia,Southern,Kazungula,Rural,6/1/15,0
Zambia,Southern,Kazungula,Rural,6/1/15,236
Zambia,Southern,Kazungula,Rural,7/1/15,0
Zambia,Southern,Kazungula,Rural,7/1/15,54
Zambia,Southern,Kazungula,Rural,8/1/15,0
Zambia,Southern,Kazungula,Rural,8/1/15,17
Zambia,Southern,Kazungula,Rural,9/1/15,0
Zambia,Southern,Kazungula,Rural,9/1/15,12
Zambia,Southern,Kazungula,Rural,10/1/15,0
Zambia,Southern,Kazungula,Rural,10/1/15,25
Zambia,Southern,Kazungula,Rural,11/1/15,0
Zambia,Southern,Kazungula,Rural,11/1/15,34
Zambia,Southern,Kazungula,Rural,12/1/15,0
Zambia,Southern,Kazungula,Rural,12/1/15,247
Zambia,Southern,Kazungula,Rural,1/1/16,0
Zambia,Southern,Kazungula,Rural,1/1/16,479
Zambia,Southern,Kazungula,Rural,2/1/16,0
Zambia,Southern,Kazungula,Rural,2/1/16,1193
Zambia,Southern,Kazungula,Rural,3/1/16,0
Zambia,Southern,Kazungula,Rural,3/1/16,1962
Zambia,Southern,Kazungula,Rural,4/1/16,0
Zambia,Southern,Kazungula,Rural,4/1/16,2505
Zambia,Southern,Kazungula,Rural,5/1/16,0
Zambia,Southern,Kazungula,Rural,5/1/16,1749
Zambia,Southern,Kazungula,Rural,6/1/16,0
Zambia,Southern,Kazungula,Rural,6/1/16,571
Zambia,Southern,Kazungula,Rural,7/1/16,0
Zambia,Southern,Kazungula,Rural,7/1/16,125
Zambia,Southern,Kazungula,Rural,8/1/16,0
Zambia,Southern,Kazungula,Rural,8/1/16,35
Zambia,Southern,Kazungula,Rural,9/1/16,0
Zambia,Southern,Kazungula,Rural,9/1/16,28
Zambia,Southern,Kazungula,Rural,10/1/16,0
Zambia,Southern,Kazungula,Rural,10/1/16,49
Zambia,Southern,Kazungula,Rural,11/1/16,0
Zambia,Southern,Kazungula,Rural,11/1/16,26
Zambia,Southern,Kazungula,Rural,12/1/16,0
Zambia,Southern,Kazungula,Rural,12/1/16,174
Zambia,Southern,Kazungula,Rural,1/1/17,0
Zambia,Southern,Kazungula,Rural,1/1/17,650
Zambia,Southern,Kazungula,Rural,2/1/17,0
Zambia,Southern,Kazungula,Rural,2/1/17,747
Zambia,Southern,Kazungula,Rural,3/1/17,0
Zambia,Southern,Kazungula,Rural,3/1/17,1021
Zambia,Southern,Kazungula,Rural,4/1/17,0
Zambia,Southern,Kazungula,Rural,4/1/17,1562
Zambia,Southern,Kazungula,Rural,5/1/17,0
Zambia,Southern,Kazungula,Rural,5/1/17,1829
Zambia,Southern,Kazungula,Rural,6/1/17,0
Zambia,Southern,Kazungula,Rural,6/1/17,594
Zambia,Southern,Kazungula,Rural,7/1/17,0
Zambia,Southern,Kazungula,Rural,7/1/17,245
Zambia,Southern,Kazungula,Rural,8/1/17,0
Zambia,Southern,Kazungula,Rural,8/1/17,79
Zambia,Southern,Kazungula,Rural,9/1/17,0
Zambia,Southern,Kazungula,Rural,9/1/17,26
Zambia,Southern,Kazungula,Rural,10/1/17,0
Zambia,Southern,Kazungula,Rural,10/1/17,30
Zambia,Southern,Kazungula,Rural,11/1/17,0
Zambia,Southern,Kazungula,Rural,11/1/17,34
Zambia,Southern,Kazungula,Rural,12/1/17,0
Zambia,Southern,Kazungula,Rural,12/1/17,89
Zambia,Southern,Kazungula,Rural,1/1/18,0
Zambia,Southern,Kazungula,Rural,1/1/18,189
Zambia,Southern,Kazungula,Rural,2/1/18,0
Zambia,Southern,Kazungula,Rural,2/1/18,86
Zambia,Southern,Kazungula,Rural,1/1/14,182
Zambia,Southern,Kazungula,Rural,1/1/14,0
Zambia,Southern,Kazungula,Rural,2/1/14,320
Zambia,Southern,Kazungula,Rural,2/1/14,0
Zambia,Southern,Kazungula,Rural,3/1/14,813
Zambia,Southern,Kazungula,Rural,3/1/14,0
Zambia,Southern,Kazungula,Rural,4/1/14,870
Zambia,Southern,Kazungula,Rural,4/1/14,0
Zambia,Southern,Kazungula,Rural,5/1/14,560
Zambia,Southern,Kazungula,Rural,5/1/14,0
Zambia,Southern,Kazungula,Rural,6/1/14,195
Zambia,Southern,Kazungula,Rural,6/1/14,0
Zambia,Southern,Kazungula,Rural,7/1/14,29
Zambia,Southern,Kazungula,Rural,7/1/14,0
Zambia,Southern,Kazungula,Rural,8/1/14,18
Zambia,Southern,Kazungula,Rural,8/1/14,0
Zambia,Southern,Kazungula,Rural,9/1/14,31
Zambia,Southern,Kazungula,Rural,9/1/14,0
Zambia,Southern,Kazungula,Rural,10/1/14,32
Zambia,Southern,Kazungula,Rural,10/1/14,0
Zambia,Southern,Kazungula,Rural,11/1/14,22
Zambia,Southern,Kazungula,Rural,11/1/14,0
Zambia,Southern,Kazungula,Rural,12/1/14,67
Zambia,Southern,Kazungula,Rural,12/1/14,0
Zambia,Southern,Kazungula,Rural,1/1/15,151
Zambia,Southern,Kazungula,Rural,1/1/15,0
Zambia,Southern,Kazungula,Rural,2/1/15,185
Zambia,Southern,Kazungula,Rural,2/1/15,0
Zambia,Southern,Kazungula,Rural,3/1/15,223
Zambia,Southern,Kazungula,Rural,3/1/15,0
Zambia,Southern,Kazungula,Rural,4/1/15,148
Zambia,Southern,Kazungula,Rural,4/1/15,0
Zambia,Southern,Kazungula,Rural,5/1/15,122
Zambia,Southern,Kazungula,Rural,5/1/15,0
Zambia,Southern,Kazungula,Rural,6/1/15,48
Zambia,Southern,Kazungula,Rural,6/1/15,0
Zambia,Southern,Kazungula,Rural,7/1/15,19
Zambia,Southern,Kazungula,Rural,7/1/15,0
Zambia,Southern,Kazungula,Rural,8/1/15,4
Zambia,Southern,Kazungula,Rural,8/1/15,0
Zambia,Southern,Kazungula,Rural,9/1/15,11
Zambia,Southern,Kazungula,Rural,9/1/15,0
Zambia,Southern,Kazungula,Rural,10/1/15,15
Zambia,Southern,Kazungula,Rural,10/1/15,0
Zambia,Southern,Kazungula,Rural,11/1/15,17
Zambia,Southern,Kazungula,Rural,11/1/15,0
Zambia,Southern,Kazungula,Rural,12/1/15,85
Zambia,Southern,Kazungula,Rural,12/1/15,0
Zambia,Southern,Kazungula,Rural,1/1/16,262
Zambia,Southern,Kazungula,Rural,1/1/16,0
Zambia,Southern,Kazungula,Rural,2/1/16,631
Zambia,Southern,Kazungula,Rural,2/1/16,0
Zambia,Southern,Kazungula,Rural,3/1/16,652
Zambia,Southern,Kazungula,Rural,3/1/16,0
Zambia,Southern,Kazungula,Rural,4/1/16,1003
Zambia,Southern,Kazungula,Rural,4/1/16,0
Zambia,Southern,Kazungula,Rural,5/1/16,1297
Zambia,Southern,Kazungula,Rural,5/1/16,0
Zambia,Southern,Kazungula,Rural,6/1/16,109
Zambia,Southern,Kazungula,Rural,6/1/16,0
Zambia,Southern,Kazungula,Rural,7/1/16,16
Zambia,Southern,Kazungula,Rural,7/1/16,0
Zambia,Southern,Kazungula,Rural,8/1/16,10
Zambia,Southern,Kazungula,Rural,8/1/16,0
Zambia,Southern,Kazungula,Rural,9/1/16,11
Zambia,Southern,Kazungula,Rural,9/1/16,0
Zambia,Southern,Kazungula,Rural,10/1/16,5
Zambia,Southern,Kazungula,Rural,10/1/16,0
Zambia,Southern,Kazungula,Rural,11/1/16,4
Zambia,Southern,Kazungula,Rural,11/1/16,0
Zambia,Southern,Kazungula,Rural,12/1/16,25
Zambia,Southern,Kazungula,Rural,12/1/16,0
Zambia,Southern,Kazungula,Rural,1/1/17,88
Zambia,Southern,Kazungula,Rural,1/1/17,0
Zambia,Southern,Kazungula,Rural,2/1/17,136
Zambia,Southern,Kazungula,Rural,2/1/17,0
Zambia,Southern,Kazungula,Rural,3/1/17,209
Zambia,Southern,Kazungula,Rural,3/1/17,0
Zambia,Southern,Kazungula,Rural,4/1/17,282
Zambia,Southern,Kazungula,Rural,4/1/17,0
Zambia,Southern,Kazungula,Rural,5/1/17,689
Zambia,Southern,Kazungula,Rural,5/1/17,0
Zambia,Southern,Kazungula,Rural,6/1/17,136
Zambia,Southern,Kazungula,Rural,6/1/17,0
Zambia,Southern,Kazungula,Rural,7/1/17,49
Zambia,Southern,Kazungula,Rural,7/1/17,0
Zambia,Southern,Kazungula,Rural,8/1/17,18
Zambia,Southern,Kazungula,Rural,8/1/17,0
Zambia,Southern,Kazungula,Rural,9/1/17,8
Zambia,Southern,Kazungula,Rural,9/1/17,0
Zambia,Southern,Kazungula,Rural,10/1/17,4
Zambia,Southern,Kazungula,Rural,10/1/17,0
Zambia,Southern,Kazungula,Rural,11/1/17,11
Zambia,Southern,Kazungula,Rural,11/1/17,0
Zambia,Southern,Kazungula,Rural,12/1/17,24
Zambia,Southern,Kazungula,Rural,12/1/17,0
Zambia,Southern,Kazungula,Rural,1/1/18,82
Zambia,Southern,Kazungula,Rural,1/1/18,0
Zambia,Southern,Kazungula,Rural,2/1/18,19
Zambia,Southern,Kazungula,Rural,2/1/18,0
Zambia,Southern,Kazungula,Urban,1/1/14,0
Zambia,Southern,Kazungula,Urban,1/1/14,0
Zambia,Southern,Kazungula,Urban,2/1/14,0
Zambia,Southern,Kazungula,Urban,2/1/14,0
Zambia,Southern,Kazungula,Urban,3/1/14,0
Zambia,Southern,Kazungula,Urban,3/1/14,0
Zambia,Southern,Kazungula,Urban,4/1/14,0
Zambia,Southern,Kazungula,Urban,4/1/14,5
Zambia,Southern,Kazungula,Urban,5/1/14,0
Zambia,Southern,Kazungula,Urban,5/1/14,2
Zambia,Southern,Kazungula,Urban,6/1/14,0
Zambia,Southern,Kazungula,Urban,6/1/14,1
Zambia,Southern,Kazungula,Urban,7/1/14,0
Zambia,Southern,Kazungula,Urban,7/1/14,0
Zambia,Southern,Kazungula,Urban,8/1/14,0
Zambia,Southern,Kazungula,Urban,8/1/14,0
Zambia,Southern,Kazungula,Urban,9/1/14,0
Zambia,Southern,Kazungula,Urban,9/1/14,0
Zambia,Southern,Kazungula,Urban,10/1/14,0
Zambia,Southern,Kazungula,Urban,10/1/14,0
Zambia,Southern,Kazungula,Urban,11/1/14,0
Zambia,Southern,Kazungula,Urban,11/1/14,0
Zambia,Southern,Kazungula,Urban,12/1/14,0
Zambia,Southern,Kazungula,Urban,12/1/14,0
Zambia,Southern,Kazungula,Urban,1/1/15,0
Zambia,Southern,Kazungula,Urban,1/1/15,0
Zambia,Southern,Kazungula,Urban,2/1/15,0
Zambia,Southern,Kazungula,Urban,2/1/15,0
Zambia,Southern,Kazungula,Urban,3/1/15,0
Zambia,Southern,Kazungula,Urban,3/1/15,4
Zambia,Southern,Kazungula,Urban,4/1/15,0
Zambia,Southern,Kazungula,Urban,4/1/15,4
Zambia,Southern,Kazungula,Urban,5/1/15,0
Zambia,Southern,Kazungula,Urban,5/1/15,4
Zambia,Southern,Kazungula,Urban,6/1/15,0
Zambia,Southern,Kazungula,Urban,6/1/15,0
Zambia,Southern,Kazungula,Urban,7/1/15,0
Zambia,Southern,Kazungula,Urban,7/1/15,0
Zambia,Southern,Kazungula,Urban,8/1/15,0
Zambia,Southern,Kazungula,Urban,8/1/15,0
Zambia,Southern,Kazungula,Urban,9/1/15,0
Zambia,Southern,Kazungula,Urban,9/1/15,0
Zambia,Southern,Kazungula,Urban,10/1/15,0
Zambia,Southern,Kazungula,Urban,10/1/15,3
Zambia,Southern,Kazungula,Urban,11/1/15,0
Zambia,Southern,Kazungula,Urban,11/1/15,0
Zambia,Southern,Kazungula,Urban,12/1/15,0
Zambia,Southern,Kazungula,Urban,12/1/15,0
Zambia,Southern,Kazungula,Urban,1/1/16,0
Zambia,Southern,Kazungula,Urban,1/1/16,2
Zambia,Southern,Kazungula,Urban,2/1/16,0
Zambia,Southern,Kazungula,Urban,2/1/16,0
Zambia,Southern,Kazungula,Urban,3/1/16,0
Zambia,Southern,Kazungula,Urban,3/1/16,5
Zambia,Southern,Kazungula,Urban,4/1/16,0
Zambia,Southern,Kazungula,Urban,4/1/16,3
Zambia,Southern,Kazungula,Urban,5/1/16,0
Zambia,Southern,Kazungula,Urban,5/1/16,8
Zambia,Southern,Kazungula,Urban,6/1/16,0
Zambia,Southern,Kazungula,Urban,6/1/16,1
Zambia,Southern,Kazungula,Urban,7/1/16,0
Zambia,Southern,Kazungula,Urban,7/1/16,0
Zambia,Southern,Kazungula,Urban,8/1/16,0
Zambia,Southern,Kazungula,Urban,8/1/16,0
Zambia,Southern,Kazungula,Urban,9/1/16,0
Zambia,Southern,Kazungula,Urban,9/1/16,0
Zambia,Southern,Kazungula,Urban,10/1/16,0
Zambia,Southern,Kazungula,Urban,10/1/16,0
Zambia,Southern,Kazungula,Urban,11/1/16,0
Zambia,Southern,Kazungula,Urban,11/1/16,0
Zambia,Southern,Kazungula,Urban,12/1/16,0
Zambia,Southern,Kazungula,Urban,12/1/16,0
Zambia,Southern,Kazungula,Urban,1/1/17,0
Zambia,Southern,Kazungula,Urban,1/1/17,0
Zambia,Southern,Kazungula,Urban,2/1/17,0
Zambia,Southern,Kazungula,Urban,2/1/17,4
Zambia,Southern,Kazungula,Urban,3/1/17,0
Zambia,Southern,Kazungula,Urban,3/1/17,2
Zambia,Southern,Kazungula,Urban,4/1/17,0
Zambia,Southern,Kazungula,Urban,4/1/17,10
Zambia,Southern,Kazungula,Urban,5/1/17,0
Zambia,Southern,Kazungula,Urban,5/1/17,22
Zambia,Southern,Kazungula,Urban,6/1/17,0
Zambia,Southern,Kazungula,Urban,6/1/17,2
Zambia,Southern,Kazungula,Urban,7/1/17,0
Zambia,Southern,Kazungula,Urban,7/1/17,0
Zambia,Southern,Kazungula,Urban,8/1/17,0
Zambia,Southern,Kazungula,Urban,8/1/17,0
Zambia,Southern,Kazungula,Urban,9/1/17,0
Zambia,Southern,Kazungula,Urban,9/1/17,0
Zambia,Southern,Kazungula,Urban,10/1/17,0
Zambia,Southern,Kazungula,Urban,10/1/17,0
Zambia,Southern,Kazungula,Urban,11/1/17,0
Zambia,Southern,Kazungula,Urban,11/1/17,0
Zambia,Southern,Kazungula,Urban,12/1/17,0
Zambia,Southern,Kazungula,Urban,12/1/17,0
Zambia,Southern,Kazungula,Urban,1/1/18,0
Zambia,Southern,Kazungula,Urban,1/1/18,0
Zambia,Southern,Kazungula,Urban,2/1/18,0
Zambia,Southern,Kazungula,Urban,2/1/18,0
Zambia,Southern,Kazungula,Urban,1/1/14,0
Zambia,Southern,Kazungula,Urban,1/1/14,0
Zambia,Southern,Kazungula,Urban,2/1/14,0
Zambia,Southern,Kazungula,Urban,2/1/14,0
Zambia,Southern,Kazungula,Urban,3/1/14,5
Zambia,Southern,Kazungula,Urban,3/1/14,0
Zambia,Southern,Kazungula,Urban,4/1/14,26
Zambia,Southern,Kazungula,Urban,4/1/14,0
Zambia,Southern,Kazungula,Urban,5/1/14,9
Zambia,Southern,Kazungula,Urban,5/1/14,0
Zambia,Southern,Kazungula,Urban,6/1/14,0
Zambia,Southern,Kazungula,Urban,6/1/14,0
Zambia,Southern,Kazungula,Urban,7/1/14,0
Zambia,Southern,Kazungula,Urban,7/1/14,0
Zambia,Southern,Kazungula,Urban,8/1/14,0
Zambia,Southern,Kazungula,Urban,8/1/14,0
Zambia,Southern,Kazungula,Urban,9/1/14,0
Zambia,Southern,Kazungula,Urban,9/1/14,0
Zambia,Southern,Kazungula,Urban,10/1/14,0
Zambia,Southern,Kazungula,Urban,10/1/14,0
Zambia,Southern,Kazungula,Urban,11/1/14,0
Zambia,Southern,Kazungula,Urban,11/1/14,0
Zambia,Southern,Kazungula,Urban,12/1/14,1
Zambia,Southern,Kazungula,Urban,12/1/14,0
Zambia,Southern,Kazungula,Urban,1/1/15,1
Zambia,Southern,Kazungula,Urban,1/1/15,0
Zambia,Southern,Kazungula,Urban,2/1/15,4
Zambia,Southern,Kazungula,Urban,2/1/15,0
Zambia,Southern,Kazungula,Urban,3/1/15,1
Zambia,Southern,Kazungula,Urban,3/1/15,0
Zambia,Southern,Kazungula,Urban,4/1/15,6
Zambia,Southern,Kazungula,Urban,4/1/15,0
Zambia,Southern,Kazungula,Urban,5/1/15,12
Zambia,Southern,Kazungula,Urban,5/1/15,0
Zambia,Southern,Kazungula,Urban,6/1/15,4
Zambia,Southern,Kazungula,Urban,6/1/15,0
Zambia,Southern,Kazungula,Urban,7/1/15,1
Zambia,Southern,Kazungula,Urban,7/1/15,0
Zambia,Southern,Kazungula,Urban,8/1/15,0
Zambia,Southern,Kazungula,Urban,8/1/15,0
Zambia,Southern,Kazungula,Urban,9/1/15,0
Zambia,Southern,Kazungula,Urban,9/1/15,0
Zambia,Southern,Kazungula,Urban,10/1/15,2
Zambia,Southern,Kazungula,Urban,10/1/15,0
Zambia,Southern,Kazungula,Urban,11/1/15,0
Zambia,Southern,Kazungula,Urban,11/1/15,0
Zambia,Southern,Kazungula,Urban,12/1/15,0
Zambia,Southern,Kazungula,Urban,12/1/15,0
Zambia,Southern,Kazungula,Urban,1/1/16,6
Zambia,Southern,Kazungula,Urban,1/1/16,0
Zambia,Southern,Kazungula,Urban,2/1/16,1
Zambia,Southern,Kazungula,Urban,2/1/16,0
Zambia,Southern,Kazungula,Urban,3/1/16,14
Zambia,Southern,Kazungula,Urban,3/1/16,0
Zambia,Southern,Kazungula,Urban,4/1/16,24
Zambia,Southern,Kazungula,Urban,4/1/16,0
Zambia,Southern,Kazungula,Urban,5/1/16,21
Zambia,Southern,Kazungula,Urban,5/1/16,0
Zambia,Southern,Kazungula,Urban,6/1/16,2
Zambia,Southern,Kazungula,Urban,6/1/16,0
Zambia,Southern,Kazungula,Urban,7/1/16,1
Zambia,Southern,Kazungula,Urban,7/1/16,0
Zambia,Southern,Kazungula,Urban,8/1/16,0
Zambia,Southern,Kazungula,Urban,8/1/16,0
Zambia,Southern,Kazungula,Urban,9/1/16,0
Zambia,Southern,Kazungula,Urban,9/1/16,0
Zambia,Southern,Kazungula,Urban,10/1/16,0
Zambia,Southern,Kazungula,Urban,10/1/16,0
Zambia,Southern,Kazungula,Urban,11/1/16,0
Zambia,Southern,Kazungula,Urban,11/1/16,0
Zambia,Southern,Kazungula,Urban,12/1/16,0
Zambia,Southern,Kazungula,Urban,12/1/16,0
Zambia,Southern,Kazungula,Urban,1/1/17,0
Zambia,Southern,Kazungula,Urban,1/1/17,0
Zambia,Southern,Kazungula,Urban,2/1/17,0
Zambia,Southern,Kazungula,Urban,2/1/17,0
Zambia,Southern,Kazungula,Urban,3/1/17,3
Zambia,Southern,Kazungula,Urban,3/1/17,0
